No.,FECHA,PERSONAL,SITIO,SERVICIO,TIPO / SERV,ESPECIFICAR,AREA
1,01/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
2,01/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
3,01/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
4,01/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
5,02/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
6,02/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
7,02/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
8,02/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES ,OPERACIÓN 1
9,03/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
10,03/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
11,03/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN ,OPERACIÓN 1
12,03/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
13,04/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
14,04/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES  LUZ  EXTERIOR,OPERACIÓN 1
15,04/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
16,04/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
17,05/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
18,05/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
19,05/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
20,05/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
21,06/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
22,06/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
23,06/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
24,06/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
25,07/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
26,07/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
27,07/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
28,07/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
29,08/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
30,08/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
31,08/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
32,08/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
33,09/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
34,09/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
35,09/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
36,09/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
37,10/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
38,10/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES ,OPERACIÓN 1
39,10/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN ,OPERACIÓN 2
40,10/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  EN  OPERACIONES  LUZ  EXTERIOR,PROCURA
41,11/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
42,11/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
43,11/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
44,11/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
45,12/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
46,12/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
47,12/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
48,12/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
49,13/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
50,13/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
51,13/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
52,13/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
53,14/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
54,14/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
55,14/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
56,14/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
57,15/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
58,15/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
59,15/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
60,15/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ EXTERIOR,OPERACIÓN 2
61,16/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
62,16/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
63,16/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
64,16/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
65,17/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
66,17/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
67,17/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
68,17/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
69,18/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
70,18/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
71,18/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
72,18/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
73,19/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
74,19/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
75,19/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
76,19/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
77,20/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
78,20/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
79,20/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
80,20/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
81,21/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
82,21/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
83,21/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
84,22/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
85,22/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
86,22/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
87,22/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
88,23/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
89,23/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
90,23/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
91,24/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
92,24/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
93,24/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
94,24/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
95,25/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
96,25/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
97,25/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
98,25/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
99,26/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
100,26/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
101,26/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
102,26/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
103,27/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
104,27/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
105,27/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
106,27/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
107,28/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
108,28/01/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
109,28/01/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
110,28/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
111,29/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
112,29/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
113,29/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
114,29/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
115,30/01/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
116,30/01/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
117,30/01/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
118,30/01/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
119,31/01/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
120,31/01/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
121,31/01/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
122,31/01/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
123,01/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
124,01/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
125,01/02/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
126,01/02/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
127,02/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
128,02/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
129,02/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
130,02/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
131,03/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
132,03/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
133,03/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
134,03/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
135,04/02/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
136,04/02/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
137,04/02/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ EXTERIOR,OPERACIÓN 2
138,04/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
139,05/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
140,05/02/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
141,05/02/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
142,05/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
143,06/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
144,06/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
145,06/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
146,06/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
147,07/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
148,07/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
149,07/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
150,07/02/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
151,08/02/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
152,08/02/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
153,08/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
154,08/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
155,09/02/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
156,09/02/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
157,09/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
158,09/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
159,10/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
160,10/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
161,10/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
162,10/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
163,11/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
164,11/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
165,11/02/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
166,11/02/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
167,12/02/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
168,12/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
169,12/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
170,12/02/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
171,13/02/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
172,13/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO DE TINACO P&O,CAMPER P&O
173,13/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO TINACO MODULAR,MODULAR  
174,13/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA PROCURA,PROCURA
175,14/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 1,OPERACIÓN 1
176,14/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  OPERACIONES 2,OPERACIÓN 2
177,14/02/2025,ANGEL,PROCURA,MENOR,SERV GENERAL,CHEQUEO DE TINACO PROCURA,PROCURA
178,14/02/2025,ANGEL,CAMP OPER 1,MENOR,SERV GENERAL,CHEQUEO DE TINACO OPERACIÓN 1,OPERACIÓN 1
179,15/02/2025,ANGEL,CAM OPER 2,MENOR,SERV GENERAL,CHEQUEO DE TINACO  OPERACIÓN 2,OPERACIÓN 2
180,15/02/2025,ANGEL,PROCURA,MENOR,MANTENIMIENTO,CHEQUEO  EN  PROCURA LUZ INTERIOR,PROCURA
181,15/02/2025,ANGEL,CAMP OPER 1,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 1 LUZ INTERIOR,OPERACIÓN 1
182,15/02/2025,ANGEL,CAM OPER 2,MENOR,MANTENIMIENTO,CHEQUEO  EN  OPERACIONES 2  LUZ INTERIOR,OPERACIÓN 2
183,16/02/2025,ANGEL,CAMPER P&O,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  CAMPER P&O,CAMPER P&O
184,16/02/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
185,16/02/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO  EN MODULAR LUZ INTERIOR,MODULAR  
186,16/02/2025,ANGEL,CAMPER P&O,MENOR,MANTENIMIENTO,CHEQUEO  EN  CAMPER P&O  LUZ INTERIOR,CAMPER P&O
